Geneid,CZ_in vitro_1,CZ_in vitro_2,CZ_in vitro_3,CZ_0dpi_1,CZ_0dpi_2,CZ_0dpi_3,CZ_1dpi_1,CZ_1dpi_2,CZ_1dpi_3,CZ_3dpi_1,CZ_3dpi_2,CZ_3dpi_3,CZ_6dpi_1,CZ_6dpi_2,CZ_6dpi_3
KAM3416424.1,24.478361,25.500187,17.710306,22.590146,72.571716,84.902646,18.695849,4.328394,10.239272,16.331412,7.449213,6.086794,34.007597,32.443848,15.56751
KAM3416425.1,114.230668,147.25126,90.998065,348.722979,257.391512,350.490754,32.610949,45.299802,10.716145,25.638021,36.382007,40.345065,51.904169,51.639673,41.817507
KAM3416426.1,25.118937,30.905656,26.254086,30.400977,32.55477,0,41.933627,58.249915,34.449077,0,30.074618,8.19138,0,27.288575,4.190035
KAM3416427.1,21.593284,21.855318,36.548873,213.53067,107.604001,251.774792,27.720829,125.147577,68.319178,99.886943,16.567717,60.919085,18.908986,45.098766,27.698831
KAM3416428.1,3.854401,2.765511,3.449101,0,0,0,0,0,0,0,0,0,0,0,41.202011
KAM3416429.1,154.481417,126.23889,146.665718,39.473099,33.815694,59.342166,69.692506,54.455466,85.880093,97.025265,67.68554,85.086515,17.827046,17.007316,56.580226
KAM3416430.1,307.083074,270.225106,244.916941,20.0185,0,0,121.495195,15.342612,54.441845,86.833535,26.404799,43.151019,120.544785,82.657582,129.675972
KAM3416431.1,847.846303,773.810388,960.3344,567.613173,972.522235,284.441774,876.890521,1044.074427,1132.022832,902.775658,1123.039538,611.761276,1260.379654,1263.564672,1095.24333
KAM3416432.1,0.620011,0.290122,1.387038,0,0,0,0,0,0,0,0,6.478437,0,0,0
KAM3416433.1,1.035273,0.626041,1.795813,0,0,92.854959,0,0,33.594968,0,0,9.98536,0,0,10.215375
KAM3416434.1,4.574668,4.044423,5.434946,45.294385,291.019911,0,0,0,0,0,0,0,0,16.262888,0
KAM3416435.1,0.844297,0.638988,1.754114,0,0,0,0,6.546181,15.48568,12.349658,0,0,0,12.266864,0
KAM3416436.1,42.432411,42.46301,45.747167,108.766449,0,49.549945,120.021714,102.306631,161.34474,110.799719,19.563423,37.299227,48.3774,62.128896,70.865642
KAM3416437.1,14.258018,14.47155,15.696331,0,0,0,100.640704,81.549881,27.559262,142.858336,75.186545,147.444836,22.883078,21.83086,41.90035
KAM3416438.1,0.323597,0.524927,0.463312,0,0,0,0,12.823675,0,0,0,0,0,0,0
KAM3416439.1,1.369584,3.35084,2.993889,0,0,0,0,17.445406,0,0,0,0,34.266538,0,0
KAM3416440.1,9.073903,15.285461,13.235924,0,0,93.628751,0,85.918625,67.749851,0,49.288957,30.205713,63.286012,26.833766,51.502514
KAM3416441.1,11.39771,15.685274,5.997709,6.210726,26.602928,15.561565,0,9.520069,0,22.450037,4.096035,13.387574,4.674867,0,3.42399
KAM3416442.1,29.88045,32.563975,55.438755,0,35.242778,0,18.158414,0,14.917398,11.89646,21.705229,8.867732,0,0,6.804002
KAM3416443.1,197.821477,156.3557,210.598027,131.88659,0,0,0,101.080735,239.117122,190.693254,0,248.75293,24.818044,23.676852,109.064147
KAM3416444.1,13.155741,17.236744,50.063592,0,0,0,0,0,48.682528,0,0,0,20.211102,9.640874,0
KAM3416445.1,5.723951,6.659425,6.765544,38.326018,0,0,0,14.686944,0,0,0,0,14.424162,13.760906,0
KAM3416446.1,15.044892,20.060731,18.498243,0,0,0,70.021244,48.633184,115.046917,30.58288,0,11.398382,71.644542,68.350158,128.270412
KAM3416447.1,5.131732,7.675761,6.617461,0,89.336345,0,0,47.954581,0,45.234214,13.755058,22.47867,7.849428,14.976986,17.247353
KAM3416448.1,6.870383,3.367436,9.628305,0,0,0,14.949148,41.531662,0,39.175653,0,65.70427,0,9.728253,22.405927
KAM3416449.1,4.278803,1.679882,4.893489,0,0,0,53.590267,24.814043,29.350116,70.219177,21.352617,0,0,0,31.236182
KAM3416450.1,87.393195,49.929498,103.501762,0,0,0,109.959288,305.488444,112.916419,387.213246,345.022702,288.632369,23.439264,53.667532,41.202011
KAM3416451.1,31.935101,39.87599,36.105151,120.17061,52.426912,122.669927,49.113329,40.933935,56.486228,57.917753,41.094515,35.977028,81.240605,76.705951,92.014417
KAM3416452.1,2.748524,2.46935,5.000039,45.14239,0,0,66.418362,0,27.281819,0,9.923951,81.089162,16.989533,21.611087,8.295707
KAM3416453.1,16.518863,16.260976,17.792979,71.17689,0,0,0,0,86.031557,0,15.647288,0,80.36319,17.037312,39.24001
KAM3416454.1,32.391795,40.372762,41.150424,137.973664,147.74857,0,38.06283,0,31.269162,0,22.74875,0,64.908731,0,38.032626
KAM3416455.1,327.660607,414.41675,343.342291,611.474191,654.7948,340.468185,112.458362,338.46731,61.590774,442.061634,604.909933,713.953216,159.813162,335.422074,149.825495
KAM3416456.1,196.40515,249.063771,228.710131,243.325647,223.340862,275.805622,147.038582,119.886453,73.52697,146.592359,95.521235,134.247613,146.086574,168.491088,161.294694
KAM3416457.1,3.359341,5.361142,1.51887,0,0,0,0,0,0,0,0,22.169331,0,0,0
KAM3416458.1,24.911645,32.12072,27.789449,72.397886,19.38175,45.34995,4.993106,3.467957,0,11.449292,26.857757,24.384027,6.811814,8.935563,12.472859
KAM3416459.1,44.432681,62.825197,64.383212,124.559557,0,0,137.449109,190.930277,112.916419,90.049592,0,0,0,44.722943,0
KAM3416460.1,8.48169,7.383464,13.311373,0,0,0,0,0,0,16.884299,0,0,17.579448,0,12.875628
KAM3416461.1,13.776933,12.584753,17.112035,63.928734,39.118766,0,20.15547,0,66.232034,39.614485,24.092362,4.921501,3.437122,29.511677,32.726648
KAM3416462.1,6.165409,4.952242,6.795897,19.00061,0,0,0,14.562479,68.898154,0,0,0,0,0,5.237544
KAM3416463.1,1.312431,0.853313,0.741742,0,0,0,0,0,0,0,0,0,0,0,4.430324
KAM3416464.1,7.2683,3.679332,8.011768,0,0,0,28.275245,58.915628,46.457041,55.573463,33.798142,0,9.643583,9.200148,10.594803
KAM3416465.1,8.781903,11.829938,8.042676,40.764946,87.305973,102.140455,33.737509,15.621568,73.908929,36.83847,0,10.983896,23.013095,21.954899,22.473824
KAM3416466.1,7.446002,9.983531,6.689165,0,0,0,33.320996,11.571532,0,10.915102,0,16.272438,5.682246,10.841926,29.132735
KAM3416467.1,48.180016,54.233657,54.022541,0,0,261.289537,0,39.962151,0,0,0,56.196675,98.117848,205.933552,71.863973
KAM3416468.1,33.168488,48.762458,38.851527,0,0,77.61969,102.552703,77.163532,28.08284,11.197877,40.861312,25.041006,37.891452,47.271919,17.078554
KAM3416469.1,29.218848,31.542119,32.901559,123.98555,177.025937,51.776268,11.401309,47.512604,56.198033,14.939103,27.256566,33.40724,38.885415,14.838949,17.088392
KAM3416470.1,3.504001,5.000875,7.446922,0,0,0,0,0,0,0,0,18.306493,0,0,0
KAM3416471.1,5.332545,5.253187,8.086969,0,0,0,0,33.366456,0,31.473644,14.356007,0,32.769456,0,18.000879
KAM3416472.1,5.540702,7.0469,8.967662,0,22.86585,0,47.125409,16.365452,9.67855,0,7.04128,14.383673,10.045399,3.833395,7.357502
KAM3416474.1,18.405611,21.382083,24.23447,39.334597,0,0,43.404982,0,8.914454,42.65507,12.970778,31.795487,59.214982,56.492139,16.263952
KAM3416475.1,4.555201,2.885751,7.368533,0,0,0,0,0,61.590774,78.588735,17.923257,43.935583,0,4.878867,14.982549
KAM3416476.1,5.191643,3.312724,7.771035,73.210515,0,0,0,0,0,39.69533,24.14153,19.72618,0,0,0
KAM3416477.1,17.06152,20.462157,34.406507,0,0,50.046548,22.040837,30.616882,27.160297,0,39.518986,10.763728,45.103617,60.958666,44.046693
KAM3416478.1,498.766112,349.388562,784.97993,344.934159,410.412695,768.235904,63.438051,88.121666,69.487027,152.391617,290.678467,227.188269,209.150354,127.288377,142.622346
KAM3416479.1,5.207898,7.850326,6.788548,25.919908,0,32.472399,0,0,23.497058,9.369322,8.547218,0,9.755069,0,14.289715
KAM3416481.1,4.40503,5.653716,9.756028,0,0,0,40.393208,0,16.5918,0,0,0,0,0,0
KAM3416482.1,0.550629,2.370438,0.985457,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416483.1,74.999805,80.441242,84.615534,140.495375,150.448936,176.012273,232.550974,134.598368,106.135537,84.641914,61.772062,88.330022,52.876042,67.25957,119.410528
KAM3416484.1,67.185661,60.952685,60.1826,29.165165,62.46281,73.076098,64.366412,94.999455,66.097416,137.051087,211.581866,168.955533,21.952871,78.537851,60.295626
KAM3416485.1,121.795167,132.303245,145.177373,79.667534,48.749528,57.032742,0,87.22703,20.634472,49.367289,97.577124,110.396514,47.11649,134.84989,84.704642
KAM3416486.1,16.052992,20.390853,29.528217,78.325661,0,49.063101,43.215441,75.0381,88.755264,70.781339,64.570687,21.104428,51.586851,45.699427,35.084682
KAM3416487.1,3.094897,4.865947,4.616765,0,66.692063,0,0,0,0,5.6281,30.805598,20.97619,0,11.180736,0
KAM3416488.1,4.007051,3.535759,9.220368,0,0,0,0,0,0,0,58.561138,0,0,0,0
KAM3416489.1,6.510813,7.628716,9.053889,30.298271,86.519433,0,44.57809,69.66375,54.932312,58.410546,23.312345,43.539766,41.810579,19.944015,18.095478
KAM3416490.1,94.321513,102.574372,91.84818,58.277685,0,0,107.180533,22.332639,70.440279,98.306847,140.927272,83.747248,244.919152,411.515659,281.125635
KAM3416493.1,413.584443,414.170806,408.706366,470.364762,447.72294,523.797207,403.696685,272.37606,341.118132,120.905746,193.019694,191.514078,436.658733,303.990914,423.545148
KAM3416494.1,83.045419,82.916586,109.870169,60.596541,0,151.830407,200.601403,104.495625,82.398468,87.615819,49.955024,40.818531,28.507213,21.757107,41.758795
KAM3416495.1,37.44828,36.825894,51.217414,0,64.238509,75.153512,49.64717,97.700108,27.190576,54.210457,39.563043,40.408981,22.57695,37.692915,33.071848
KAM3416496.1,48.709051,51.391824,59.811463,0,263.629802,176.242354,38.80916,80.864588,191.293698,203.406137,46.389607,151.620834,79.417741,75.765927,48.472954
KAM3416497.1,26.274916,25.732675,33.027144,52.14121,55.835216,0,115.073673,0,47.267338,75.390356,120.356757,70.245844,19.62357,9.360616,28.745589
KAM3416498.1,7.954248,5.870189,8.663425,42.303246,0,26.498703,0,0,0,22.93716,13.949705,34.195147,0,0,0
KAM3416500.1,53.457629,39.26377,36.828226,154.879976,126.363909,184.793587,81.384341,79.135575,93.601768,106.637675,29.184251,63.590975,91.598176,63.553656,38.626885
KAM3416501.1,31.413637,35.637823,27.149145,24.808543,26.566133,155.400416,41.063634,38.027607,89.958309,26.902783,32.722959,60.160756,98.036423,71.259793,61.546572
KAM3416502.1,1633.128914,1937.742574,1845.31545,929.146969,2119.726111,1619.524338,133.734269,139.3275,91.553853,481.887006,293.069477,402.74284,228.057702,116.037907,155.899501
KAM3416503.1,17.703355,16.767134,18.077699,26.070605,0,0,86.305255,29.971613,23.633669,56.542767,85.969112,0,0,0,7.186397
KAM3416504.1,77.268813,97.312872,97.979048,16.826057,36.036237,168.63715,18.567234,25.791707,30.5065,48.65719,33.290853,40.803215,63.325591,66.455105,71.890938
KAM3416505.1,1.868355,1.040853,2.353814,0,0,0,15.10891,0,6.206093,9.898581,0,0,0,0,7.54846
KAM3416506.1,5.018752,2.412307,5.841914,0,0,0,20.617366,0,16.937463,0,0,0,0,0,5.150251
KAM3416507.1,5.469083,4.679596,8.389704,0,0,0,0,0,0,0,0,0,0,21.757107,0
KAM3416508.1,2.674822,2.462839,3.425314,0,0,38.742931,17.062648,11.850845,0,11.17857,0,16.665221,5.819403,27.759068,21.311385
KAM3416509.1,0.539616,0.34629,0.910563,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416510.1,3.891463,6.035104,9.949329,129.35031,184.685713,108.033174,0,0,0,0,56.871874,69.705492,0,30.962038,0
KAM3416511.1,28.460978,20.77852,16.374339,0,49.503387,0,0,0,0,0,0,0,8.699108,0,6.371445
KAM3416512.1,2.285462,2.451038,6.699215,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416513.1,7.893322,6.792259,18.713206,0,0,0,0,0,86.489172,0,0,0,0,0,0
KAM3416514.1,3.13672,2.508123,4.257484,0,50.019047,0,25.771708,17.899713,42.343657,50.652896,15.402799,12.585714,8.789724,0,6.437814
KAM3416515.1,50.326897,41.678912,75.80873,77.446357,66.346508,116.429535,17.092117,59.356563,14.04142,16.796815,10.215328,25.041006,11.658908,5.561402,14.943735
KAM3416516.1,41.784066,55.620009,40.64366,68.534953,125.812101,0,32.41158,15.00762,53.253158,35.390669,64.570687,52.761071,66.325952,59.760789,59.374077
KAM3416517.1,34.463998,39.40281,39.28352,58.872789,63.043701,98.34092,32.482503,71.442183,26.684843,56.748977,67.947578,92.533913,40.621219,22.899713,43.275635
KAM3416518.1,15.914666,22.132794,28.794528,20.290245,86.910924,0,44.7798,0,0,14.668712,80.289705,21.868389,22.908964,36.425927,11.186066
KAM3416519.1,3.356075,2.969506,2.40254,11.831515,0,0,0,0,0,17.107047,15.606002,0,8.905683,8.496179,13.045492
KAM3416520.1,6.776969,7.254016,13.701647,0,0,0,0,0,22.335116,0,0,0,0,0,0
KAM3416521.1,1.5184,1.082156,1.849972,0,0,0,0,0,0,0,0,14.645194,0,39.030932,7.491275
KAM3416522.1,1.314,1.045265,1.881328,0,0,0,0,0,0,36.83847,0,109.838956,0,0,21.06921
KAM3416523.1,62.785479,69.857477,44.263947,53.337313,97.913241,57.275022,50.448611,32.119112,44.897947,16.525669,45.226911,41.061292,60.221184,24.622317,57.759828
KAM3416524.1,57.580569,74.98708,63.984719,121.741468,104.293108,61.006969,31.34586,31.101765,73.574499,17.602454,37.468529,28.428906,58.036041,40.797038,45.862872
KAM3416525.1,14.504088,14.286266,12.606068,139.838173,0,0,20.574503,28.58,16.90225,0,67.631418,60.28583,24.56006,20.083484,12.84886
KAM3416526.1,25.834081,26.001136,36.894452,71.015856,173.821847,101.678281,89.559601,15.550882,0,7.334356,60.217278,49.203876,57.272409,7.285185,22.372133
KAM3416527.1,5.227374,6.047345,5.748501,117.232525,0,0,64.681934,89.849542,53.137138,21.188139,19.329003,0,0,63.138273,48.472954
KAM3416528.1,4.990547,9.003065,5.045379,0,105.825422,0,27.262633,0,0,26.791614,16.29387,13.313813,18.596441,4.435333,20.430749
KAM3416529.1,12.173214,10.548752,19.129466,87.924393,53.802,94.415547,0,86.64063,45.546119,45.403156,8.283858,27.075149,4.727246,0,6.924708
KAM3416530.1,10.432021,11.464586,11.981876,12.997519,0,0,43.027547,19.923159,11.782583,0,72.861937,42.02534,24.458362,28.000451,19.70531
KAM3416531.1,20.630662,32.183006,26.463056,116.723924,41.664456,48.743818,64.401318,29.819913,26.453304,0,12.830097,41.934179,7.321592,41.909569,26.812588
KAM3416532.1,27.825312,42.799897,62.316335,100.767282,0,126.241012,111.194785,0,45.674057,109.273662,0,54.302405,0,0,27.776637
KAM3416533.1,6.438262,7.650762,8.372012,0,21.317774,24.939956,21.967449,30.514939,36.093151,21.587916,36.105119,26.819723,3.74612,10.721593,5.487504
KAM3416534.1,6.812955,4.692163,7.11377,17.516188,0,0,0,0,0,0,0,0,0,12.578328,0
KAM3416535.1,2.552071,2.397072,3.12246,14.395326,0,36.068861,0,33.098668,0,20.814031,75.950882,23.272459,10.835486,5.168623,7.936182
KAM3416536.1,4.67375,6.350379,7.125388,0,0,67.278144,59.259496,41.158623,48.682528,97.059441,70.83443,274.92625,60.633305,19.281748,44.409353
KAM3416537.1,60.672542,53.295138,103.309425,0,227.754713,266.453362,39.115952,163.007668,64.268634,89.693665,93.512647,133.71699,160.091098,95.456084,68.398595
KAM3416538.1,17.180359,19.164538,15.025274,13.425581,0,33.639072,74.07437,92.606901,30.42658,24.26486,119.533101,83.201365,35.369428,40.973714,3.700779
KAM3416539.1,24.734454,32.740404,33.085004,0,61.16979,0,94.55098,21.890095,25.891663,0,18.836544,46.174338,42.996866,35.892298,55.11097
KAM3416540.1,45.100391,55.521529,41.654729,146.449495,164.292734,69.893935,15.39088,90.86262,12.643829,70.583195,25.296044,69.524814,120.732258,70.109995,111.495333
KAM3416541.1,38.476392,38.426048,35.14452,0,0,78.845264,34.723986,120.587544,0,159.245594,103.766226,59.351576,11.842996,22.596855,8.674108
KAM3416542.1,203.172959,183.610879,283.082846,248.257111,232.614531,194.38495,162.65604,142.702214,140.657131,347.734757,506.533577,392.987823,70.074477,103.063945,113.341172
KAM3416543.1,31.188753,37.368217,28.461068,46.709834,33.346032,26.007986,28.635231,5.966571,23.524254,15.008265,39.362709,27.968253,7.813088,5.590368,7.153127
KAM3416544.1,319.620008,294.416384,289.741143,14.464981,61.959078,36.243387,103.751908,44.345097,131.128744,360.779334,486.52971,413.136203,65.327497,72.71085,83.733119
KAM3416545.1,55.33819,48.027136,91.647531,85.412268,548.780404,0,377.003272,130.923619,193.571004,277.867313,366.146541,276.166519,160.72638,122.668644,94.176025
KAM3416546.1,78.098251,85.176189,98.382814,289.299617,309.795389,543.650811,199.522901,110.862742,262.257489,235.29087,190.795965,77.950227,313.027588,168.793044,299.046854
KAM3416547.1,35.595935,22.078263,33.592552,0,33.579221,39.284791,0,24.033182,14.213256,113.349137,25.850852,63.368629,38.355159,39.40623,36.736059
KAM3416548.1,4.025166,1.780764,5.370119,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416549.1,5.953953,3.871129,3.449101,36.456456,0,0,0,0,0,0,0,0,0,0,0
KAM3416550.1,0,0.267199,0.255489,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416551.1,51.541131,30.251502,49.80207,33.757672,0,0,37.250951,60.369423,30.602191,65.079755,59.369384,60.638822,12.704846,8.080431,13.958021
KAM3416552.1,118.677452,130.314794,115.094867,94.479535,93.390506,72.839223,88.216932,94.691515,164.707904,120.844509,86.275647,93.995087,62.90992,49.579405,64.106857
KAM3416553.1,9.128845,11.960677,4.447525,0,0,0,0,0,0,0,51.883113,0,14.803746,28.246069,10.842634
KAM3416554.1,24.299486,23.097411,33.53671,17.72389,0,0,39.115952,81.503834,0,51.253523,0,38.204854,166.761561,152.729735,122.140349
KAM3416555.1,8.840914,9.155684,11.02268,22.08938,23.654328,0,24.375212,42.324446,30.03688,47.908157,32.778371,11.903729,22.861942,3.965581,18.266901
KAM3416556.1,31.113842,25.717514,28.891412,0,0,0,89.424722,103.516415,97.951592,19.528827,53.445858,14.55697,81.331421,87.290564,74.461466
KAM3416557.1,3.017334,1.421014,2.996188,0,0,0,0,0,54.747355,0,0,32.544876,22.728983,10.841926,0
KAM3416558.1,3.102793,4.263697,3.849196,17.936576,0,44.9418,0,13.74698,16.259964,0,11.82935,9.665828,0,6.440104,0
KAM3416559.1,2.409001,4.734435,2.309666,0,0,0,0,30.685223,0,0,0,0,0,0,0
KAM3416560.1,0.33146,0.159532,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416561.1,2.582846,1.673438,3.520216,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416562.1,1.180479,1.38738,2.2994,0,0,0,14.097345,0,0,0,0,13.768986,0,0,0
KAM3416563.1,0.695382,1.04125,1.600098,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416564.1,11.213686,6.705554,11.963253,22.590146,0,0,0,34.627154,20.478544,32.662824,67.042914,36.520761,17.003798,8.110962,31.135021
KAM3416565.1,645.430057,506.19967,643.997293,686.608071,526.476475,552.214938,767.0128,1292.839798,822.219367,1256.268412,916.830514,1046.065524,491.294059,423.050298,385.538666
KAM3416566.1,25.424725,13.929109,32.545061,15.149135,0,37.957602,66.867134,104.495625,123.597702,43.80791,89.919044,89.800768,22.80577,16.317831,33.407036
KAM3416567.1,7.089586,9.712953,8.275432,73.082674,44.720173,0,0,16.003469,9.464473,15.095624,3.442768,16.878629,7.858566,7.49721,11.511621
KAM3416568.1,29.302466,22.655674,30.678843,78.669194,0,0,0,0,23.771878,75.831235,51.883113,28.262655,108.560801,37.661426,79.512653
KAM3416569.1,16.302773,16.98734,16.423334,104.28242,0,130.644769,0,19.981076,0,56.542767,103.162934,56.196675,19.62357,37.442464,7.186397
KAM3416570.1,47.404705,58.243653,67.138528,77.312829,27.596716,0,170.626481,39.502816,70.086053,37.2619,0,83.326105,67.89304,46.265114,42.62277
KAM3416571.1,51.361886,34.860464,52.144189,201.912678,0,42.159287,148.537874,90.270975,45.759749,91.232232,77.678657,63.471667,101.320945,99.682658,125.229377
KAM3416572.1,39.98096,53.538269,37.577044,0,0,98.55658,108.512455,30.146886,0,213.27535,103.766226,84.787966,29.607491,7.061517,27.106586
KAM3416573.1,2926.901709,3639.610286,3115.543182,2433.338842,2548.837896,2129.943145,1512.591622,1172.728148,1444.902042,2012.6724,2494.815479,1500.264797,2723.398064,2819.453033,3096.00893
KAM3416574.1,37.064802,63.552963,36.487854,393.345971,42.121303,197.11316,21.702491,226.101644,0,56.873427,103.766226,21.196992,288.673038,204.784003,249.380593
KAM3416575.1,12.936177,8.86944,13.241841,82.062767,100.430401,117.494903,12.936387,44.924771,47.823424,25.425767,23.194804,44.222743,26.47258,54.719836,30.699538
KAM3416576.1,1.15632,1.298588,1.310658,0,0,0,0,0,54.199881,0,0,0,0,10.733506,0
KAM3416577.1,216.993306,234.975637,269.261333,60.189853,257.816297,251.352351,653.113889,384.423377,763.890941,362.615807,396.958047,524.376583,532.338716,457.434667,414.785346
KAM3416578.1,36.603429,25.475768,45.916152,0,0,0,68.724555,0,56.458209,0,41.074131,50.342855,46.878528,44.722943,25.751257
KAM3416579.1,2.703834,3.779472,2.31656,26.771009,0,0,0,30.776821,12.134302,0,17.655746,0,25.188463,28.836286,11.069197
KAM3416580.1,8.039025,11.155939,11.393658,75.575462,0,0,41.698044,28.961334,22.837029,27.318416,33.228511,33.939003,161.177859,208.037061,65.969512
KAM3416581.1,6.555197,6.87398,5.610861,12.631392,0,0,41.815504,19.361944,22.901358,9.13179,0,6.806921,9.507758,13.605853,10.44558
KAM3416582.1,10.406883,9.090115,10.761194,0,0,0,131.951145,0,54.199881,43.223804,0,0,0,0,0
KAM3416583.1,11.033369,7.454129,14.161111,0,0,0,14.949148,41.531662,0,29.38174,0,0,0,19.456507,7.468642
KAM3416584.1,6.816736,6.804827,11.793213,0,0,0,21.60772,0,17.751053,0,0,0,0,7.030681,10.795287
KAM3416585.1,8.813418,14.252793,27.256307,0,0,0,0,0,99.146124,158.135869,36.065091,58.937977,0,0,0
KAM3416586.1,9.187014,13.497866,19.174033,64.288804,0,80.540861,35.470738,0,0,23.238604,42.399103,0,0,28.853512,0
KAM3416587.1,1.791308,1.38738,0.663289,0,0,0,0,0,26.057635,0,0,0,0,0,0
KAM3416588.1,16.677698,10.890934,16.15771,28.744513,0,28.808846,50.75044,52.873,78.172905,16.62454,34.123124,15.490109,69.235979,82.565434,58.633631
KAM3416589.1,9.582618,8.783154,10.261313,12.421452,0,0,27.413673,0,22.520726,17.960029,0,13.387574,9.349734,8.919811,6.84798
KAM3416590.1,2.376001,2.668331,6.094986,0,0,0,67.783122,0,0,0,0,0,0,0,0
KAM3416591.1,70.030217,99.54754,109.252281,194.962786,96.357763,112.730268,66.196227,22.988261,81.571727,21.684183,64.289945,52.531675,39.509662,53.847022,49.607772
KAM3416592.1,17.185229,15.232904,12.456306,0,0,0,0,0,0,41.296628,0,46.174338,0,0,0
KAM3416593.1,1.438053,1.17882,1.702007,0,0,0,10.780322,0,4.428095,7.062713,0,0,0,3.507682,2.692942
KAM3416594.1,32.420488,26.879371,42.023397,28.929962,0,0,31.923664,44.345097,26.225749,20.914744,95.397982,38.975114,5.443958,46.742689,15.949166
KAM3416595.1,41.222723,32.567954,34.096071,45.640143,36.65518,57.177863,69.24917,34.979593,25.858722,20.622044,33.862643,33.818101,15.029757,9.217706,13.367065
KAM3416596.1,0.495309,0.202272,0.435167,0,0,0,0,32.119112,0,0,13.819334,0,0,0,0
KAM3416597.1,4.502805,3.910597,11.765624,0,0,0,0,10.706371,50.654094,0,18.425779,15.055807,10.51481,10.031314,0
KAM3416598.1,337.465953,257.983798,845.066496,0,25.643944,30.001202,0,0,0,4.328151,23.690287,6.452489,13.519041,4.299135,23.103931
KAM3416599.1,0.540337,0.809089,1.305501,0,0,0,0,0,0,0,0,0,205.038794,195.61063,80.86376
KAM3416600.1,0.100375,0.225449,0.646706,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416601.1,5.691062,5.374469,6.041713,0,0,0,33.209181,0,27.281819,0,0,0,0,0,0
KAM3416602.1,51.859217,57.649428,64.764703,40.764946,0,204.280911,44.983345,124.972545,36.954464,0,53.769772,98.855061,276.157144,87.819597,140.461401
KAM3416603.1,1.341722,0.821891,0.523914,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416604.1,3.82298,2.411327,4.94871,0,0,0,0,0,0,0,0,26.265837,0,0,0
KAM3416605.1,71.789636,77.036214,68.820178,52.59993,112.652869,0,58.043026,35.274509,53.643577,33.273456,60.707807,42.518306,44.541475,42.493354,72.496207
KAM3416606.1,43.860428,52.401962,68.659191,0,94.617311,0,0,67.719113,0,15.969386,87.408989,166.65221,49.880601,47.586974,36.533803
KAM3416607.1,30.991667,27.98171,39.86616,47.631272,65.578842,51.147724,120.137613,57.366001,58.600023,49.192493,76.289433,58.66967,71.704941,74.515617,80.653405
KAM3416608.1,15.073384,12.852917,14.314356,30.608492,32.776987,12.782082,0,3.909835,9.249126,14.752152,16.82217,19.243685,3.839879,6.410797,12.655908
KAM3416609.1,41.621449,26.597265,27.781281,32.671359,34.986,68.217669,27.039169,8.346679,29.617421,13.77808,8.977952,11.737496,15.370009,17.595912,19.512792
KAM3416610.1,4.105279,3.75393,5.227224,0,0,16.620488,14.63955,22.87774,24.053202,9.591081,13.124279,26.809804,2.49649,2.381695,1.828492
KAM3416611.1,0.979933,0,1.052268,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416612.1,0,0.154594,0.443456,0,0,0,0,0,0,0,42.247678,17.260407,0,0,0
KAM3416613.1,14.577149,17.304132,13.901088,28.652678,61.365221,0,0,0,64.93596,10.357142,18.896725,30.88124,75.484913,36.00697,43.43982
KAM3416614.1,2.393657,1.884009,2.262786,152.327612,0,0,10.505664,14.593397,34.522217,82.593256,25.115392,20.521928,14.332289,54.693026,52.486638
KAM3416615.1,490.916856,396.531517,579.139108,286.412395,249.196691,493.373058,404.939891,672.257503,705.896654,485.297203,643.412739,680.080724,390.747967,424.198455,397.216992
KAM3416616.1,4.525028,3.62134,5.605973,17.591777,0,8.815575,3.882439,2.696544,6.378958,2.543574,2.32039,18.96004,0,0,7.758715
KAM3416617.1,66.576022,48.434701,36.842666,27.176631,0,0,0,0,0,0,17.923257,0,0,24.394333,37.456374
KAM3416618.1,179.901617,102.074578,181.194164,59.605187,19.639381,91.905522,237.795392,249.497847,91.441517,145.847192,148.169259,205.077642,50.042109,72.434705,68.24873
KAM3416619.1,46.869985,55.579035,74.994493,81.283578,116.056279,169.71979,29.898296,41.531662,0,39.175653,178.691085,248.216131,15.295713,4.864127,37.343212
KAM3416620.1,179.018871,165.36704,328.365159,175.161878,0,0,0,0,0,25.326448,23.104199,37.757141,151.622738,62.891639,82.082131
KAM3416621.1,33.837262,41.210365,40.911357,15.929464,0,0,52.733584,36.626057,14.440466,0,52.528196,8.584217,23.98049,34.316717,17.563912
KAM3416622.1,0.567619,0.758876,0.362809,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416623.1,1.927201,1.529945,4.281642,0,0,0,0,71.105069,56.068842,22.35714,0,16.665221,0,0,0
KAM3416624.1,18.243658,16.424826,17.136441,70.895558,0,0,0,27.167945,32.134317,25.626761,23.378162,0,13.340925,25.454956,19.542456
KAM3416625.1,2.109012,1.715116,3.084667,0,0,0,0,0,0,0,0,0,0,0,0
