Geneid,CM_in vitro_1,CM_in vitro_2,CM_in vitro_3,CM_0dpi_1,CM_0dpi_2,CM_0dpi_3,CM_1dpi_1,CM_1dpi_2,CM_1dpi_3,CM_3dpi_1,CM_3dpi_2,CM_3dpi_3,CM_6dpi_1,CM_6dpi_2,CM_6dpi_3
KAF2214194,23.99049,22.367467,27.322603,0,0,0,0,0,0,54.37759,85.255766,48.132145,48.562603,57.010773,88.138797
KAF2214195,5.36049,5.509023,26.158422,0,0,0,0,0,0,41.751989,0,0,0,9.849103,4.833885
KAF2214196,13.204277,12.557373,15.655545,51.906063,0,0,0,0,103.397134,8.142621,0,21.622242,15.679973,20.808741,16.261943
KAF2214197,8.856885,7.897653,12.275799,50.579499,0,0,0,0,0,21.158719,0,0,7.528901,10.814363,8.267653
KAF2214198,56.539245,61.924931,84.263032,0,0,176.568636,154.876823,247.232235,0,131.609529,114.635369,213.571863,139.573497,119.584917,193.005109
KAF2214199,36.140632,29.857368,33.861034,197.908503,0,0,0,0,131.411571,15.523175,0,206.104315,57.185578,24.412305,37.741485
KAF2214200,42.663589,41.734799,46.627215,0,0,0,0,0,0,85.751251,107.555904,91.082927,68.923128,48.547984,35.740621
KAF2214201,153.909148,170.863912,238.90097,0,0,200.822569,352.302225,843.578121,140.798111,465.695257,391.145958,220.826052,414.966779,442.037103,690.322567
KAF2214202,44.556943,42.378453,41.481307,0,0,0,0,0,0,38.438339,120.530902,102.070708,32.18236,58.93828,96.792788
KAF2214203,41.577969,39.125493,41.129324,27.644812,79.152749,104.726956,45.930519,73.319588,0,10.841759,47.595029,0,20.332981,14.663122,9.037564
KAF2214204,60.192736,57.824134,48.027116,70.199469,0,132.968468,58.316512,0,0,74.333349,94.96125,146.213157,73.760389,68.840703,89.885197
KAF2214205,13.299131,10.897459,21.00004,0,0,0,0,0,111.65689,158.275512,62.037965,210.145576,97.178107,125.492015,114.528315
KAF2214206,13.193996,11.515392,19.669434,0,0,0,22.372298,0,0,12.674191,13.247465,44.874073,26.882265,19.599691,14.673691
KAF2214207,4.818398,5.389799,9.180195,0,0,0,0,0,0,43.166049,0,85.968645,101.193731,123.889187,123.690581
KAF2214208,8.483604,7.078773,8.417939,0,0,0,103.752435,0,0,19.592357,92.153481,130.06583,44.289802,51.60951,35.726163
KAF2214209,31.504909,31.029568,45.606339,0,0,0,0,0,0,61.151902,95.876854,0,158.717549,69.723024,169.918373
KAF2214210,2.906113,1.775804,3.988019,0,0,0,0,0,0,16.922539,53.063919,67.405185,32.58717,12.641173,17.633039
KAF2214211,1.120248,1.447896,3.725323,0,0,0,0,0,0,0,46.188849,0,17.265719,5.79124,15.348466
KAF2214212,3.219655,3.247722,5.321728,0,0,0,0,0,0,0,0,0,9.03113,12.722671,9.366325
KAF2214213,3.81622,4.132537,7.612041,0,0,0,0,0,0,42.041933,0,0,56.31913,37.466108,82.746708
KAF2214214,1.376448,1.730948,2.886821,0,0,109.266689,95.843057,0,0,54.296308,0,72.090299,24.245007,21.347083,22.001762
KAF2214215,1.970374,2.241275,4.829809,0,61.592663,0,71.481611,0,0,23.622223,52.908632,89.610572,18.082396,12.736855,5.860479
KAF2214216,29.742421,32.535099,78.494501,0,140.581727,0,0,260.443118,65.204214,84.725727,72.456554,122.7186,67.067056,53.297094,112.360146
KAF2214217,5.551937,4.671841,10.273666,0,0,0,0,243.700346,0,0,45.199088,0,4.827354,23.801998,12.516309
KAF2214218,97.502357,90.896706,58.237562,94.357355,135.082198,0,78.385092,0,0,129.517935,92.829424,157.22383,144.997663,120.464879,119.532279
KAF2214219,24.980178,19.116256,18.592021,0,0,0,0,0,97.620024,11.531502,0,30.621213,11.58565,21.761827,8.010438
KAF2214220,22.043581,24.982081,50.782921,0,107.539891,71.142983,31.201462,0,174.575955,47.136065,55.426619,46.937625,41.437725,42.623529,31.720163
KAF2214221,12.806412,13.766434,23.344964,0,0,0,0,0,53.89118,12.731942,139.732198,101.426729,34.111271,31.035202,13.266498
KAF2214222,3.932327,3.737473,8.948032,0,0,0,0,0,0,0,36.159271,91.863638,19.309416,18.134856,12.015656
KAF2214223,0.726719,0.786955,0.95774,0,0,0,0,0,0,0,0,0,6.200271,0,0
KAF2214224,0.128591,0.696251,1.506403,0,0,0,0,0,0,1205.566078,1068.34209,695.936649,78.993066,53.580255,172.95263
KAF2214225,2.420377,3.725714,2.15583,0,0,0,0,0,207.072778,114.150218,76.701483,129.908174,40.959368,16.669413,14.159864
KAF2214226,0.819873,2.151281,1.699261,0,0,0,0,0,0,115.682261,40.30492,68.26385,58.112733,29.310316,60.269614
KAF2214227,3.381015,3.268981,4.668011,0,0,0,0,0,0,57.423128,51.446117,174.267063,71.429141,42.572679,113.969641
KAF2214228,49.081842,44.849019,39.412676,0,0,0,459.634444,0,367.387186,4122.821813,5851.58091,6972.087909,1824.013124,921.367658,1974.615935
KAF2214229,5.057623,6.865331,4.17241,0,0,0,0,0,0,203.253086,364.194094,346.966977,170.172912,127.857255,100.850833
KAF2214230,136.641292,160.174055,99.040178,0,0,0,657.630819,1049.786106,1051.292564,4501.720822,4964.946021,7007.546716,1507.619796,1186.438046,1542.009238
KAF2214231,15.842469,11.776312,13.761882,0,0,0,0,0,115.820367,472.009769,900.917424,653.944539,359.678785,233.447843,187.702203
KAF2214232,6.857565,6.592572,13.711934,0,0,28.267369,0,0,0,9.364328,0,12.433207,17.24855,14.358514,15.449365
KAF2214233,151.28259,158.900364,152.549812,421.772219,0,399.450356,175.188538,0,350.071807,82.705442,414.942451,285.505158,146.799045,140.470807,74.687482
KAF2214234,5.416229,6.094275,9.798269,73.299446,0,0,0,0,0,0,18.028126,30.533973,17.328963,9.493674,12.979876
KAF2214235,19.473034,16.97691,41.564159,0,0,0,0,0,0,0,0,0,45.055304,31.735997,0
KAF2214236,5.357256,6.343063,20.512447,0,0,0,0,0,0,33.987584,0,33.844498,45.529571,48.773217,61.975491
KAF2214237,31.425611,30.81373,39.824264,0,0,0,0,0,81.35002,48.047923,60.265451,0,74.019428,49.115234,65.084806
KAF2214238,3.907265,4.078197,6.930168,81.547085,116.742987,0,0,0,0,6.396237,20.056648,16.984825,8.568362,7.041267,4.44319
KAF2214239,21.46305,18.858562,23.573872,151.341796,0,0,125.723539,0,100.491201,17.805995,93.056947,47.282755,29.81601,33.60282,32.984155
KAF2214240,36.805337,41.778364,53.744964,0,0,0,170.302802,0,340.308848,72.359024,0,192.145059,43.080769,13.908206,83.774497
KAF2214241,8.08626,13.179443,18.607211,0,0,0,0,0,0,0,0,44.655935,157.693565,186.448983,122.659826
KAF2214242,96.003398,71.462049,40.306171,318.723948,152.095303,503.093016,0,140.886642,0,20.832892,0,0,26.51224,29.486302,27.496254
KAF2214243,10.919987,8.057012,12.958075,0,0,0,0,0,0,11.531502,0,0,9.654708,11.787656,8.010438
KAF2214244,5.42656,4.804129,7.953806,0,95.668604,63.289537,0,0,44.372738,0,0,13.918733,12.28781,5.770181,7.282216
KAF2214245,97.464585,83.00062,22.360097,619.954347,1331.292019,440.357923,0,0,0,0,0,0,24.427575,36.324334,16.889477
KAF2214246,4.413259,3.186043,5.368819,0,0,0,0,0,0,11.531502,0,0,0,0,8.010438
KAF2214247,4.086351,4.878912,14.299666,0,0,0,0,0,180.777822,0,0,0,3.575818,8.395766,0
KAF2214248,8.732218,12.499091,26.578968,0,0,0,0,0,0,7.687668,24.10618,0,5.149178,11.485408,16.020875
KAF2214249,0.26658,0.494873,0.178451,0,0,0,0,0,0,0,0,0,0,0,0
EFT00053797959,0.819438,3.105758,2.399855,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214250,34.39163,31.617481,53.504149,0,150.95251,199.725178,0,0,0,41.352721,103.735613,10.980968,51.241176,30.565407,28.725955
KAF2214251,5.903497,6.042785,13.691957,0,0,0,0,0,0,0,0,0,4.644877,3.271752,2.408637
KAF2214252,9.06428,8.435895,18.507707,0,0,0,0,0,0,51.934152,0,0,29.81601,35.002938,12.884435
KAF2214253,15.229916,13.357391,15.383818,0,0,0,0,0,144.775459,34.203606,53.626037,45.412815,51.546323,83.37423,80.189232
KAF2214254,56.522706,81.798116,153.228721,523.283499,374.566907,536.88836,72.450853,0,0,30.783246,0,18.165126,2.290948,8.606372,0
KAF2214255,2.679241,2.901317,6.186293,0,0,0,0,0,0,15.827551,49.630372,21.014558,7.950936,9.956391,10.994718
KAF2214256,5.4571,6.478032,10.456945,97.454945,0,0,0,0,64.710243,0,47.938427,81.192609,15.359763,14.425453,19.912309
KAF2214257,380.559301,372.463121,390.392607,0,248.029714,328.167969,575.703747,229.751168,460.161728,659.081616,1022.686445,775.840486,571.155625,684.941891,804.752296
KAF2214258,17.701534,14.354698,0.899538,0,0,0,0,0,0,0,0,0,0,0,2.860871
KAF2214259,42.986919,49.429022,56.996782,113.715383,244.19279,107.697113,0,0,0,8.919394,0,35.527374,23.896736,16.832352,13.940817
KAF2214260,14.672753,13.833381,36.1201,0,0,0,0,176.777453,0,151.612359,32.786904,166.592089,78.788421,30.420515,52.659289
KAF2214261,2.227847,1.983618,3.711776,0,0,0,0,0,0,20.180128,0,26.793561,16.895739,11.107599,3.504566
KAF2214262,2.130712,2.985946,3.964318,0,0,0,0,0,0,12.772233,80.09965,33.9159,8.554805,4.017215,0
KAF2214263,8.399451,8.60879,19.12867,79.653577,0,0,44.113522,0,35.260071,24.99087,13.060624,55.301467,27.200571,24.563465,20.253428
KAF2214264,77.556676,76.004997,73.196021,56.236296,0,53.260048,46.716943,74.574969,149.363971,44.109569,103.735613,40.995612,49.486974,36.765199,20.682687
KAF2214265,114.73967,134.46033,205.982796,153.600629,219.895,0,382.800029,0,407.964279,108.430538,264.448398,79.980779,161.392135,137.364764,110.890759
KAF2214266,18.161121,16.891599,19.147588,0,0,0,107.402018,0,0,20.281535,31.798354,0,20.376771,16.745124,3.522177
KAF2214267,6.598701,6.782698,13.288479,0,0,0,0,0,0,4.269421,0,22.674382,10.008759,12.085641,11.86313
KAF2214268,8.387006,8.172282,10.845862,0,0,0,67.17549,0,0,161.737012,59.665638,42.106172,52.041355,51.868157,52.871406
KAF2214269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214270,2.723918,2.669799,5.40369,0,147.921335,0,0,0,0,0,0,0,5.42835,12.74538,12.667108
KAF2214271,101.808172,85.457321,45.554516,0,157.403472,0,0,0,0,0,0,137.402877,11.552642,27.124784,14.97678
KAF2214272,141.188668,142.659774,70.480279,0,0,159.257985,93.128547,0,0,61.551588,82.717286,140.097051,85.398943,79.512847,61.081768
KAF2214273,49.927891,50.980188,110.878181,0,0,134.86977,473.202988,188.845287,567.348847,2172.528521,1068.266278,2165.236108,656.502335,873.910991,830.233085
KAF2214274,0.695784,0.782435,0.940484,0,0,0,0,0,0,0,0,0,1.826566,0,0
KAF2214275,16.577828,12.992444,10.579166,0,0,0,0,0,0,0,41.223924,0,0,4.134983,4.56621
KAF2214276,15.64104,12.719543,10.36261,63.059082,0,0,78.577212,0,0,32.149713,0,13.134099,10.766893,19.834998,18.03821
KAF2214277,6.75229,7.518358,14.48052,0,0,0,117.541714,0,93.951444,11.098145,0,0,9.291882,6.981338,11.564106
KAF2214278,33.830272,26.110686,18.043356,714.669594,0,0,0,0,0,0,117.182822,0,12.515362,29.385183,12.979876
KAF2214279,9.97312,8.784501,14.366362,0,0,0,0,0,0,43.764133,45.743656,12.91256,42.341129,28.294744,23.645268
KAF2214280,20.679329,24.196248,41.470064,0,0,0,0,0,0,0,111.997741,0,53.827133,89.87185,74.43327
KAF2214281,41.668993,46.875517,48.441949,0,0,0,205.509631,0,219.019284,122.891804,243.379707,274.805754,121.302742,146.473833,150.516636
KAF2214282,57.58128,62.222094,76.698142,0,0,0,0,0,210.258513,136.603942,0,181.371797,110.212206,79.09587,56.073063
KAF2214283,32.592579,31.192026,43.958711,97.454945,279.033428,92.297241,80.958339,129.235032,0,91.727854,0,101.490761,83.198715,35.462573,51.772004
KAF2214284,13.920161,11.215752,9.706527,0,0,0,0,0,0,0,0,0,5.655478,9.295062,11.730766
KAF2214285,20.546949,17.490593,21.981816,70.713986,0,0,0,0,46.954203,5.546531,34.784457,0,24.147827,27.912558,34.676425
KAF2214286,13.211569,11.278457,12.936395,0,0,0,0,0,0,23.262395,0,0,13.633449,10.974985,36.358614
KAF2214287,68.024347,78.003761,143.362683,258.790666,0,122.547217,0,0,85.918713,131.940484,190.950047,80.852321,163.150808,144.448,190.357004
KAF2214288,23.058388,22.997252,43.015017,0,0,0,0,0,0,31.593155,0,0,33.064069,24.842268,21.946404
KAF2214289,65.638048,63.124277,85.410385,0,92.311811,122.137703,160.69926,0,42.8158,65.74979,31.718659,67.151782,45.732828,44.54175,82.563721
KAF2214290,2.755897,2.557994,4.196963,0,0,0,0,0,67.926458,0,0,0,5.37439,10.725884,5.573863
KAF2214291,10.050314,12.082679,30.034248,85.903524,0,0,0,0,171.120242,47.165574,21.128121,107.353166,31.591365,37.087142,37.44445
KAF2214292,3.130923,2.839492,4.768092,0,0,0,0,0,0,15.95267,0,0,13.356315,0,0
KAF2214293,56.402347,54.630897,49.421558,0,0,0,393.368128,1255.879084,995.664353,476.647191,427.034332,213.690977,138.897487,147.97152,86.001631
KAF2214294,0.841308,1.121282,1.061374,0,0,0,0,0,0,0,0,0,4.417187,0,0
KAF2214295,3.710637,4.250836,8.533607,0,0,0,0,0,0,0,0,0,7.997983,5.633609,0
KAF2214296,22.535254,19.976325,24.883146,0,0,0,0,0,0,25.120491,52.513464,0,47.672625,21.069542,7.270885
KAF2214297,5.889868,4.482418,5.917138,0,0,0,0,0,31.461334,7.432828,23.307081,0,29.87092,32.145117,21.943878
KAF2214298,0.902299,0.771386,0.890114,0,0,0,0,0,0,9.678718,0,0,16.206944,17.504267,20.170167
KAF2214299,9.620363,10.026291,9.058277,0,149.421552,0,86.705889,0,69.304277,12.279997,0,21.739198,13.70851,19.955698,15.639039
KAF2214300,21.071465,20.336847,20.849982,0,0,201.375799,0,0,141.185985,8.338896,0,0,16.756105,26.228097,8.689008
KAF2214301,147.914858,127.496077,86.361342,614.664634,62.853946,249.486059,255.308893,0,58.305475,82.648988,129.581004,109.734721,196.059771,165.178825,147.120025
KAF2214302,12.495167,13.134354,36.326005,0,0,0,0,0,0,116.603204,29.250566,49.541253,54.670342,50.611336,42.119597
KAF2214303,0.495077,0.476545,0.837727,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214304,0.221017,0,1.087434,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214305,0,0.04592,0.248379,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214306,0.046323,0.163029,0.298462,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214307,7.758672,6.29466,9.146712,128.000524,0,0,106.333341,0,84.992558,115.458443,31.481952,26.66026,47.072706,37.893728,55.794093
KAF2214308,39.01948,42.664231,39.207115,0,0,133.271495,116.898824,186.607375,93.43758,77.262112,86.525146,117.237094,110.892727,112.826243,93.923659
KAF2214309,3.628183,4.277291,4.459659,92.881247,0,0,0,0,0,0,0,19.345531,7.319454,5.728519,7.591119
KAF2214310,36.086483,42.38643,105.798304,0,0,0,83.488288,399.82088,133.464876,47.297175,0,20.93247,55.439144,27.273123,98.565931
KAF2214311,0.842067,1.666509,1.428653,0,0,0,0,0,0,5.917926,0,0,0,13.960116,0
KAF2214312,118.069053,125.40517,91.848898,0,0,141.871742,0,99.324741,0,35.249132,55.265261,109.202286,42.300832,43.885294,28.567063
KAF2214313,80.495134,85.691253,112.377025,208.32474,0,0,0,0,276.655938,98.041107,153.713499,130.171146,62.931498,104.073513,79.455758
KAF2214314,2.144973,1.595435,2.512759,0,0,0,0,0,0,8.831566,0,0,0,1.388884,12.269817
KAF2214315,6.692138,8.707658,16.825699,0,0,0,0,0,0,43.127611,0,28.630697,36.108436,37.30322,59.917788
KAF2214316,21.002855,20.115436,28.400515,0,0,0,119.069647,0,95.172725,50.59085,88.131927,67.170487,73.418811,49.946625,40.024297
KAF2214317,3.652346,3.32009,8.164651,0,0,0,0,0,0,17.072866,0,18.13439,8.004749,22.5535,16.603699
KAF2214318,2.163362,2.162472,3.216613,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214319,1.99935,1.958874,3.569015,0,0,0,0,0,0,38.807938,0,0,0,18.309229,13.479102
KAF2214320,12.974436,14.099154,16.932312,118.29014,0,0,0,0,157.089694,55.669318,0,0,24.858099,26.264273,37.059783
KAF2214321,1.185926,1.202687,1.786204,0,0,0,0,0,0,95.913155,96.241405,142.627321,66.812048,35.597411,30.6483
KAF2214322,19.744497,23.538214,56.24631,0,0,0,0,403.763887,202.171647,250.758985,262.101223,174.395959,205.948062,171.825073,223.96046
KAF2214323,59.144038,54.798403,73.945538,0,0,0,114.498223,731.101038,91.518772,129.729393,135.597265,344.488641,162.923198,127.510703,195.254417
KAF2214324,43.693965,45.102347,50.973071,236.037664,0,0,196.082584,0,0,101.826333,203.188563,245.812486,145.706374,96.081459,147.899135
KAF2214325,4.435066,5.100519,4.390013,0,0,0,0,0,0,14.013978,43.943558,0,14.079783,9.917499,4.867453
KAF2214326,4.368328,4.505151,9.211209,0,0,0,0,0,0,0,0,0,11.35848,8.000672,11.780055
KAF2214327,6.018585,5.736559,10.916988,72.067522,0,0,0,0,0,0,0,0,9.4654,8.000672,7.85337
KAF2214328,6.964645,7.178462,5.996248,0,0,0,90.563566,0,0,34.203606,0,0,8.591054,18.826439,8.909915
KAF2214329,20.642793,21.482406,22.050966,0,130.149868,0,37.761487,0,0,42.784723,22.359973,18.935379,20.298768,32.520986,42.104332
KAF2214330,0.746674,0.632789,1.255006,0,0,0,0,0,0,0,0,35.139096,4.431669,4.162098,9.192305
KAF2214331,0.363137,0.393237,0.482122,0,0,0,0,166.836423,0,0,15.471571,0,6.60958,0,0
KAF2214332,1.20233,0.791405,2.899825,0,0,0,0,0,0,19.219169,60.265451,0,16.09118,12.845523,16.688412
KAF2214333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214334,66.010286,60.45658,27.0978,0,0,275.327364,120.751422,0,0,51.30541,0,0,43.90983,54.686323,25.739754
KAF2214335,107.040497,95.585376,36.622465,264.511022,151.469825,325.665661,175.78891,70.153629,105.381451,41.494437,32.528474,110.185994,50.027137,35.890607,34.589278
KAF2214336,8.220466,7.008607,2.481344,0,0,0,0,0,0,3.426168,0,0,9.179349,15.086722,8.330039
KAF2214337,16.188237,11.232843,20.620978,0,0,0,0,0,0,32.031949,0,0,21.454907,15.11238,0
KAF2214338,30.277992,25.934016,40.610467,0,0,0,190.40536,0,152.191574,58.427987,28.186514,47.739084,27.09339,46.649795,39.026352
KAF2214339,17.787728,16.320607,17.450275,0,0,0,0,0,86.389402,17.85852,0,13.549209,19.651176,20.461894,7.088883
KAF2214340,25.219314,22.086021,26.17278,0,0,0,0,0,0,34.495945,108.168759,45.800959,23.105284,10.849914,17.972136
KAF2214341,42.694726,41.413496,45.865123,0,0,0,0,0,313.458792,74.055515,0,0,43.401899,61.142747,38.582383
KAF2214342,11.40469,10.589769,7.186857,0,0,0,0,0,135.703034,101.524032,134.041427,0,114.527164,65.544778,115.066083
KAF2214343,2.796619,4.338013,3.807404,0,0,0,0,0,0,123.237422,96.608739,0,20.636017,9.690381,10.700966
KAF2214344,8.158156,8.931182,15.160259,0,0,0,0,231.047732,0,18.221334,0,48.385663,22.88362,32.237469,30.061744
KAF2214345,4.080306,3.852944,8.055778,0,0,26.776343,0,0,37.546163,0,13.907412,0,9.654708,5.231208,6.161875
KAF2214346,10.526246,8.997227,9.147713,0,0,0,0,0,0,44.561796,79.84697,0,4.263909,14.015898,6.633249
KAF2214347,22.96186,20.030232,35.598466,0,0,0,0,0,0,18.57067,0,49.313302,0,4.380736,9.675183
KAF2214348,27.279761,24.252729,41.702246,87.510563,0,0,0,0,116.214314,0,0,54.680737,9.19496,7.55619,4.768118
KAF2214349,5.547849,5.630533,11.803308,0,0,0,53.701009,0,0,10.140768,0,26.928202,6.792257,6.379095,21.133064
KAF2214350,14.737099,13.157074,15.141258,0,0,103.102137,135.653748,0,0,27.751234,0,0,15.72805,12.421353,11.121685
KAF2214351,24.31444,32.864676,108.511796,0,0,0,0,0,0,0,0,0,0,7.511479,8.294832
KAF2214352,4.819335,4.554588,11.881584,0,0,0,0,0,0,17.85852,0,71.133348,26.913567,28.084953,27.912476
KAF2214353,78.360161,84.152156,122.981104,0,0,0,525.565614,559.31227,140.028723,157.14034,129.669516,109.809676,41.546899,107.954416,89.050459
KAF2214354,35.372903,33.497347,44.821209,0,66.725385,0,38.719206,0,0,7.311641,17.195305,19.415624,11.01896,6.036739,11.427934
KAF2214355,82.925422,104.82923,238.303479,0,0,0,95.415186,609.250865,533.859505,216.215655,338.993163,191.382578,120.683851,121.84356,128.292165
KAF2214356,23.097325,25.19527,33.077852,0,105.035397,0,0,194.58963,97.434434,34.528736,36.090527,30.562997,26.981789,35.295738,49.970054
KAF2214357,4.55471,4.288904,6.727594,0,0,0,0,0,0,0,0,0,0,12.694399,0
KAF2214358,13.326137,11.141475,8.686393,0,110.774173,73.282622,32.139852,0,0,0,47.577988,32.232855,14.227991,7.635729,14.756069
KAF2214359,98.385851,98.158253,117.803297,74.358686,106.452059,70.423329,92.657521,98.607076,24.687145,52.491662,54.865945,54.206626,89.850173,63.747162,38.489458
KAF2214360,21.985179,20.199517,34.742927,0,0,0,202.587693,0,0,90.858395,29.989916,76.190221,36.834313,65.427293,49.827959
KAF2214361,12.194532,13.656772,23.80909,0,0,0,0,0,0,21.24224,0,225.629987,21.341986,30.065681,51.646242
KAF2214362,47.075757,47.873946,59.100078,138.88316,149.119079,0,28.843457,0,46.109323,21.786913,29.888736,28.926921,52.89894,38.117459,35.944271
KAF2214363,6.107904,6.249364,13.212221,0,0,0,0,0,0,35.822712,37.443032,31.708356,19.994958,18.778697,12.442248
KAF2214364,10.281559,11.110912,23.69324,0,0,0,0,0,36.425382,17.211196,0,45.703302,34.584029,27.066949,35.867631
KAF2214365,230.038172,236.139055,239.808787,0,0,0,1491.139648,793.442987,595.936192,586.631623,588.639291,124.621214,526.518381,579.366459,505.309581
KAF2214366,298.32735,299.710262,232.423712,208.043979,148.91811,98.516732,172.827506,137.943592,345.353858,277.408765,153.506338,194.99357,180.34266,223.264023,195.537805
KAF2214367,89.149632,88.758629,43.507844,0,0,0,308.635403,0,0,43.711468,45.688609,0,39.037087,35.51682,32.894848
KAF2214368,5.713304,6.359409,8.452823,0,0,0,0,0,0,27.834659,0,0,15.536312,16.779953,14.501654
KAF2214369,4.605082,5.160589,12.250134,0,0,0,53.299256,0,0,0,0,13.363372,11.797524,11.47561,10.487481
KAF2214370,685.446242,761.744276,933.521425,286.221197,1092.679729,361.430978,1347.370931,1391.71273,1267.008962,1571.505628,1361.000981,1192.296904,1784.390542,1948.880516,2100.140686
KAF2214371,937.156952,1026.728756,1225.262288,333.770016,597.282365,869.290343,277.271372,663.918781,2105.42646,1367.885421,1806.008982,1355.609355,1817.068244,1741.534286,2159.570677
KAF2214372,11.926859,12.532511,34.873221,83.53281,119.585755,0,0,0,55.465923,0,0,26.097624,35.108029,21.63818,20.481233
KAF2214373,20.031495,15.730927,13.766643,0,0,0,0,0,0,32.586135,14.597168,30.903761,21.046595,21.596584,15.360268
KAF2214374,38.44349,36.89838,50.85678,97.454945,0,0,0,0,64.710243,53.507915,23.969214,20.298152,44.799308,37.866815,51.772004
KAF2214375,0.761657,1.443381,2.007571,0,0,0,0,0,0,0,60.844927,0,0,0,0
KAF2214376,0.83507,1.35643,2.864887,0,0,0,0,0,0,0,0,0,8.142525,5.735421,4.222369
KAF2214377,2.667539,2.986565,6.461711,0,0,0,0,0,0,18.42934,0,0,3.08598,2.898265,12.802069
KAF2214378,10.356206,10.22991,10.652418,0,0,0,0,0,174.321471,41.183934,0,0,3.44811,35.622038,21.456529
KAF2214379,19.503039,19.007641,13.884011,0,0,0,0,0,0,137.591781,0,81.192609,71.678893,43.27636,31.859695
KAF2214380,33.882495,29.271315,16.689288,0,0,0,0,0,288.329184,34.059287,106.799534,0,22.812812,26.781432,11.82976
KAF2214381,35.451407,31.367864,23.698962,0,288.881667,95.554791,0,0,0,55.396429,49.630372,84.05823,31.803744,67.205641,52.224912
KAF2214382,192.951829,190.056209,173.238252,266.612491,190.841516,252.502298,110.740941,0,0,120.244285,311.475583,194.357437,231.112701,247.475003,241.506393
KAF2214383,5.549052,4.923817,7.604375,77.728415,0,0,0,0,51.611795,12.193431,19.117439,24.284194,4.083562,0.958791,4.235126
KAF2214384,0.789694,0.723588,1.352066,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214385,10.417319,12.140625,20.686346,0,50.489942,33.401606,0,0,23.4181,8.298887,0,0,6.021785,7.39564,4.804066
KAF2214386,43.006891,42.950074,83.286056,0,139.781452,92.472379,0,129.48026,162.082582,118.706634,120.07348,71.17834,48.731544,52.391494,45.220212
KAF2214387,59.554743,57.549895,51.810876,44.473821,63.66882,42.120089,0,0,59.06138,43.604425,21.876828,27.789346,7.009468,10.423232,22.414686
KAF2214388,25.437437,21.668833,17.617347,0,0,203.903529,357.70714,0,142.958194,16.887136,0,0,45.24382,11.950794,38.124991
KAF2214389,42.624935,38.617567,18.082649,0,0,0,0,0,69.445139,16.406608,0,43.566766,19.230923,21.28634,21.369308
KAF2214390,5.370144,5.225479,6.507858,0,0,53.611599,0,0,0,13.320216,0,11.790346,2.973947,4.887832,0
KAF2214391,90.405392,92.839407,174.612482,394.804686,0,186.955026,0,0,131.07548,30.966948,145.654351,41.115439,51.853931,52.35222,61.84529
KAF2214392,14.877531,12.779331,20.953574,87.361988,0,0,0,0,0,17.130839,0,0,36.717396,20.474837,30.940145
KAF2214393,21.90087,22.012434,23.984994,0,156.069545,0,90.563566,144.568002,0,47.029959,26.813019,0,52.978165,44.376606,38.60963
KAF2214394,21.067113,20.360886,26.592013,0,0,0,0,0,181.739406,21.468221,67.317791,0,68.301924,64.147228,48.467408
KAF2214395,19.381454,18.042263,28.026331,70.681608,101.187946,66.940856,0,0,46.932704,22.175965,0,29.443474,12.996722,38.798128,26.958203
KAF2214396,213.48068,305.214651,613.262998,443.588024,793.801994,735.195268,368.500028,882.363322,294.543175,260.949929,381.854368,230.978974,311.697256,481.511681,311.181331
KAF2214397,7.736341,7.903385,20.234651,0,0,0,0,0,83.948423,9.916525,31.095196,0,9.963089,9.357051,15.499311
KAF2214398,167.941704,163.644576,93.470088,0,1430.384952,473.135373,0,0,0,137.1465,184.306963,104.052664,111.544685,228.006193,210.954485
KAF2214399,1362.019271,1308.293857,1153.403553,1052.812496,706.504077,405.069223,683.280103,785.325923,699.069224,590.952592,347.952062,582.468717,481.377324,472.387476,456.221054
KAF2214400,891.467454,899.104124,597.569254,683.047046,1466.77749,970.34622,1985.986877,679.341673,1360.633075,1379.570685,2393.951719,853.600173,2256.254009,2936.281858,3423.930408
KAF2214401,17.701963,13.85077,5.322756,68.244311,0,0,0,0,0,26.764095,0,14.214091,13.444885,21.886895,7.436746
KAF2214402,803.351257,786.803319,269.488034,105.227425,376.609535,199.316742,0,69.77106,34.935591,35.077932,38.821303,16.437767,31.787485,30.8274,17.200326
KAF2214403,2.769662,2.174444,2.43342,0,0,0,0,0,0,0,0,0,0,2.2193,4.901492
KAF2214404,4.593499,2.65293,4.663636,0,0,0,0,0,0,0,0,0,0,0,7.22591
KAF2214405,25.010969,32.842102,52.369879,0,0,0,283.398917,226.197006,339.782403,147.169993,83.90549,0,38.085423,46.288968,99.909187
KAF2214406,0.757591,0.45789,1.444753,0,0,0,0,0,0,7.18154,0,0,7.215262,7.905764,12.471767
KAF2214407,1.33894,1.396221,2.827208,0,0,0,71.362276,0,0,0,0,0,0,0,2.340278
